steam Id,title,publishers,developers,genre_1,genre_2,genre_3,tag game type,tag style,tag mechanics,tag perspective,date,price,copies sold,revenue,top seller rank,ccu,reviews,followers,average playtime,outstanding wishlist,positive reviews,free game,daily copies sold,daily revenue,daily reviews,daily outstanding wishlist
1840080,Homeworld 3,Gearbox Publishing,Blackbird Interactive,Simulation,Strategy,-,"RTS, Strategy, Multiplayer, Roguelike, Simulation, Roguelite","Sci-fi, Story Rich, Atmospheric","Tactical, Combat, Real-Time","3D, Isometric",2024-03-16,59.99,14141.0,763475.0,1227.0,0.0,0.0,72872.0,0.0,997612.0,,False,34.0,1817.0,0.0,774.0
1840080,Homeworld 3,Gearbox Publishing,Blackbird Interactive,Simulation,Strategy,-,"RTS, Strategy, Multiplayer, Roguelike, Simulation, Roguelite","Sci-fi, Story Rich, Atmospheric","Tactical, Combat, Real-Time","3D, Isometric",2024-03-17,59.99,14174.0,765240.0,1257.0,0.0,0.0,72925.0,0.0,998329.0,,False,33.0,1765.0,0.0,717.0
1840080,Homeworld 3,Gearbox Publishing,Blackbird Interactive,Simulation,Strategy,-,"RTS, Strategy, Multiplayer, Roguelike, Simulation, Roguelite","Sci-fi, Story Rich, Atmospheric","Tactical, Combat, Real-Time","3D, Isometric",2024-03-18,59.99,14203.0,766827.0,1356.0,0.0,0.0,72970.0,0.0,998955.0,,False,29.0,1587.0,0.0,626.0
1840080,Homeworld 3,Gearbox Publishing,Blackbird Interactive,Simulation,Strategy,-,"RTS, Strategy, Multiplayer, Roguelike, Simulation, Roguelite","Sci-fi, Story Rich, Atmospheric","Tactical, Combat, Real-Time","3D, Isometric",2024-03-19,59.99,14241.0,768909.0,1102.0,0.0,0.0,73004.0,0.0,999411.0,,False,38.0,2082.0,0.0,456.0
1840080,Homeworld 3,Gearbox Publishing,Blackbird Interactive,Simulation,Strategy,-,"RTS, Strategy, Multiplayer, Roguelike, Simulation, Roguelite","Sci-fi, Story Rich, Atmospheric","Tactical, Combat, Real-Time","3D, Isometric",2024-03-20,59.99,14274.0,770666.0,1272.0,0.0,0.0,73040.0,0.0,999907.0,,False,33.0,1757.0,0.0,496.0
1840080,Homeworld 3,Gearbox Publishing,Blackbird Interactive,Simulation,Strategy,-,"RTS, Strategy, Multiplayer, Roguelike, Simulation, Roguelite","Sci-fi, Story Rich, Atmospheric","Tactical, Combat, Real-Time","3D, Isometric",2024-03-21,59.99,14305.0,772314.0,1286.0,0.0,0.0,73072.0,0.0,1000349.0,,False,31.0,1648.0,0.0,442.0
1840080,Homeworld 3,Gearbox Publishing,Blackbird Interactive,Simulation,Strategy,-,"RTS, Strategy, Multiplayer, Roguelike, Simulation, Roguelite","Sci-fi, Story Rich, Atmospheric","Tactical, Combat, Real-Time","3D, Isometric",2024-03-22,59.99,14366.0,775632.0,780.0,0.0,0.0,73107.0,0.0,1000823.0,,False,61.0,3318.0,0.0,474.0
1840080,Homeworld 3,Gearbox Publishing,Blackbird Interactive,Simulation,Strategy,-,"RTS, Strategy, Multiplayer, Roguelike, Simulation, Roguelite","Sci-fi, Story Rich, Atmospheric","Tactical, Combat, Real-Time","3D, Isometric",2024-03-23,59.99,14422.0,778658.0,764.0,0.0,0.0,73148.0,0.0,1001384.0,,False,56.0,3026.0,0.0,561.0
1840080,Homeworld 3,Gearbox Publishing,Blackbird Interactive,Simulation,Strategy,-,"RTS, Strategy, Multiplayer, Roguelike, Simulation, Roguelite","Sci-fi, Story Rich, Atmospheric","Tactical, Combat, Real-Time","3D, Isometric",2024-03-24,59.99,14474.0,781489.0,759.0,0.0,0.0,73187.0,0.0,1001922.0,,False,52.0,2831.0,0.0,538.0
1840080,Homeworld 3,Gearbox Publishing,Blackbird Interactive,Simulation,Strategy,-,"RTS, Strategy, Multiplayer, Roguelike, Simulation, Roguelite","Sci-fi, Story Rich, Atmospheric","Tactical, Combat, Real-Time","3D, Isometric",2024-03-25,59.99,14529.0,784410.0,730.0,0.0,0.0,73220.0,0.0,1002375.0,,False,55.0,2921.0,0.0,453.0
1840080,Homeworld 3,Gearbox Publishing,Blackbird Interactive,Simulation,Strategy,-,"RTS, Strategy, Multiplayer, Roguelike, Simulation, Roguelite","Sci-fi, Story Rich, Atmospheric","Tactical, Combat, Real-Time","3D, Isometric",2024-03-26,59.99,14579.0,787122.0,774.0,0.0,0.0,73248.0,0.0,1002763.0,,False,50.0,2712.0,0.0,388.0
1840080,Homeworld 3,Gearbox Publishing,Blackbird Interactive,Simulation,Strategy,-,"RTS, Strategy, Multiplayer, Roguelike, Simulation, Roguelite","Sci-fi, Story Rich, Atmospheric","Tactical, Combat, Real-Time","3D, Isometric",2024-03-27,59.99,14641.0,790492.0,673.0,0.0,0.0,73277.0,0.0,1003150.0,,False,62.0,3370.0,0.0,387.0
1840080,Homeworld 3,Gearbox Publishing,Blackbird Interactive,Simulation,Strategy,-,"RTS, Strategy, Multiplayer, Roguelike, Simulation, Roguelite","Sci-fi, Story Rich, Atmospheric","Tactical, Combat, Real-Time","3D, Isometric",2024-03-28,59.99,14707.0,794022.0,638.0,0.0,0.0,73305.0,0.0,1003536.0,,False,66.0,3530.0,0.0,386.0
1840080,Homeworld 3,Gearbox Publishing,Blackbird Interactive,Simulation,Strategy,-,"RTS, Strategy, Multiplayer, Roguelike, Simulation, Roguelite","Sci-fi, Story Rich, Atmospheric","Tactical, Combat, Real-Time","3D, Isometric",2024-03-29,59.99,14759.0,796865.0,777.0,0.0,0.0,73354.0,0.0,1004203.0,,False,52.0,2843.0,0.0,667.0
1840080,Homeworld 3,Gearbox Publishing,Blackbird Interactive,Simulation,Strategy,-,"RTS, Strategy, Multiplayer, Roguelike, Simulation, Roguelite","Sci-fi, Story Rich, Atmospheric","Tactical, Combat, Real-Time","3D, Isometric",2024-03-30,59.99,14797.0,798915.0,756.0,0.0,0.0,73403.0,0.0,1004880.0,,False,38.0,2050.0,0.0,677.0
1840080,Homeworld 3,Gearbox Publishing,Blackbird Interactive,Simulation,Strategy,-,"RTS, Strategy, Multiplayer, Roguelike, Simulation, Roguelite","Sci-fi, Story Rich, Atmospheric","Tactical, Combat, Real-Time","3D, Isometric",2024-03-31,59.99,14831.0,800747.0,651.0,0.0,0.0,73450.0,0.0,1005515.0,,False,34.0,1832.0,0.0,635.0
1840080,Homeworld 3,Gearbox Publishing,Blackbird Interactive,Simulation,Strategy,-,"RTS, Strategy, Multiplayer, Roguelike, Simulation, Roguelite","Sci-fi, Story Rich, Atmospheric","Tactical, Combat, Real-Time","3D, Isometric",2024-04-01,59.99,14886.0,803723.0,635.0,0.0,0.0,73495.0,0.0,1006135.0,,False,55.0,2976.0,0.0,620.0
1840080,Homeworld 3,Gearbox Publishing,Blackbird Interactive,Simulation,Strategy,-,"RTS, Strategy, Multiplayer, Roguelike, Simulation, Roguelite","Sci-fi, Story Rich, Atmospheric","Tactical, Combat, Real-Time","3D, Isometric",2024-04-02,59.99,14957.0,807532.0,595.0,0.0,0.0,73542.0,0.0,1006779.0,,False,71.0,3809.0,0.0,644.0
1840080,Homeworld 3,Gearbox Publishing,Blackbird Interactive,Simulation,Strategy,-,"RTS, Strategy, Multiplayer, Roguelike, Simulation, Roguelite","Sci-fi, Story Rich, Atmospheric","Tactical, Combat, Real-Time","3D, Isometric",2024-04-03,59.99,15027.0,811330.0,615.0,0.0,0.0,73590.0,0.0,1007437.0,,False,70.0,3798.0,0.0,658.0
1840080,Homeworld 3,Gearbox Publishing,Blackbird Interactive,Simulation,Strategy,-,"RTS, Strategy, Multiplayer, Roguelike, Simulation, Roguelite","Sci-fi, Story Rich, Atmospheric","Tactical, Combat, Real-Time","3D, Isometric",2024-04-04,59.99,15092.0,814820.0,631.0,0.0,0.0,73643.0,0.0,1008158.0,,False,65.0,3490.0,0.0,721.0
1840080,Homeworld 3,Gearbox Publishing,Blackbird Interactive,Simulation,Strategy,-,"RTS, Strategy, Multiplayer, Roguelike, Simulation, Roguelite","Sci-fi, Story Rich, Atmospheric","Tactical, Combat, Real-Time","3D, Isometric",2024-04-05,59.99,15205.0,820952.0,770.0,0.0,0.0,73690.0,0.0,1008810.0,,False,113.0,6132.0,0.0,652.0
1840080,Homeworld 3,Gearbox Publishing,Blackbird Interactive,Simulation,Strategy,-,"RTS, Strategy, Multiplayer, Roguelike, Simulation, Roguelite","Sci-fi, Story Rich, Atmospheric","Tactical, Combat, Real-Time","3D, Isometric",2024-04-06,59.99,15278.0,824853.0,624.0,0.0,0.0,73732.0,0.0,1009385.0,,False,73.0,3901.0,0.0,575.0
1840080,Homeworld 3,Gearbox Publishing,Blackbird Interactive,Simulation,Strategy,-,"RTS, Strategy, Multiplayer, Roguelike, Simulation, Roguelite","Sci-fi, Story Rich, Atmospheric","Tactical, Combat, Real-Time","3D, Isometric",2024-04-07,59.99,15336.0,827980.0,704.0,0.0,0.0,73770.0,0.0,1009906.0,,False,58.0,3127.0,0.0,521.0
1840080,Homeworld 3,Gearbox Publishing,Blackbird Interactive,Simulation,Strategy,-,"RTS, Strategy, Multiplayer, Roguelike, Simulation, Roguelite","Sci-fi, Story Rich, Atmospheric","Tactical, Combat, Real-Time","3D, Isometric",2024-04-08,59.99,15406.0,831783.0,611.0,0.0,0.0,73807.0,0.0,1010408.0,,False,70.0,3803.0,0.0,502.0
